"Lyons Falls, NY",NY	,43.6170,-75.3618
"Lyons Switch, OK",OK	,35.7744,-94.7053
"Lyons, CO",CO	,40.2230,-105.2692
"Lyons, GA",GA	,32.2062,-82.3215
"Lyons, IL",IL	,41.8119,-87.8191
"Lyons, IN",IN	,38.9884,-87.0812
"Lyons, KS",KS	,38.3462,-98.2045
"Lyons, MI",MI	,42.9834,-84.9456
"Lyons, NE",NE	,41.9360,-96.4717
"Lyons, NJ",NJ	,40.6811,-74.5493
"Lyons, OH",OH	,41.7004,-84.0718
"Lyons, OR",OR	,44.7777,-122.6098
"Lyons, PA",PA	,40.4807,-75.7592
"Lyons, SD",SD	,43.7249,-96.8662
"Lyons, TX",TX	,30.3985,-96.5499
"Lyons, WI",WI	,42.6485,-88.3599
"Lytle Creek, CA",CA	,34.2499,-117.5044
"Lytle, TX",TX	,29.2342,-98.7950
"Lytton, IA",IA	,42.4233,-94.8609
"Maalaea, HI",HI	,20.8047,-156.4898
"Mabank, TX",TX	,32.3685,-96.1138
"Mabel, MN",MN	,43.5198,-91.7680
"Maben, MS",MS	,33.5544,-89.0805
"Mabie, CA",CA	,39.7771,-120.5447
"Mableton, GA",GA	,33.8133,-84.5655
"Mabscott, WV",WV	,37.7690,-81.2133
"Mabton, WA",WA	,46.2116,-119.9938
"MacArthur, WV",WV	,37.7551,-81.2079
"MacDonnell Heights, NY",NY	,41.7165,-73.8605
"Macclenny, FL",FL	,30.2809,-82.1253
"Macclesfield, NC",NC	,35.7522,-77.6704
"Macdoel, CA",CA	,41.8263,-122.0059
"Macdona, TX",TX	,29.3205,-98.6973
"Macedonia, AL",AL	,33.4031,-88.2392
"Macedonia, IA",IA	,41.1922,-95.4266
"Macedonia, IL",IL	,38.0525,-88.7054
"Macedonia, OH",OH	,41.3147,-81.4989
"Maceo, KY",KY	,37.8624,-86.9914
"Machesney Park, IL",IL	,42.3666,-89.0266
"Machias, WA",WA	,47.9918,-122.0517
"Mack, OH",OH	,39.1492,-84.6794
"Mackay, ID",ID	,43.9120,-113.6128
"Mackey, IN",IN	,38.2518,-87.3914
"Mackinac Island, MI",MI	,45.8593,-84.6253
"Mackinaw City, MI",MI	,45.7751,-84.7479
"Mackinaw, IL",IL	,40.5341,-89.3550
"Macks Creek, MO",MO	,37.9639,-92.9682
"Macksburg, IA",IA	,41.2147,-94.1851
"Macksburg, OH",OH	,39.6314,-81.4562
"Macksville, KS",KS	,37.9572,-98.9689
"Mackville, KY",KY	,37.7355,-85.0701
"Macomb, IL",IL	,40.4709,-90.6807
"Macomb, OK",OK	,35.1479,-97.0086
"Macon, GA",GA	,32.8065,-83.6974
"Macon, IL",IL	,39.7117,-88.9965
"Macon, MO",MO	,39.7426,-92.4711
"Macon, MS",MS	,33.1217,-88.5564
"Macon, NC",NC	,36.4396,-78.0839
"Macopin, NJ",NJ	,41.0336,-74.3828
"Macungie, PA",PA	,40.5165,-75.5545
"Macy, IN",IN	,40.9581,-86.1288
"Macy, NE",NE	,42.1159,-96.3667
"Mad River, CA",CA	,40.4325,-123.4920
"Madaket, MA",MA	,41.2826,-70.1855
"Maddock, ND",ND	,47.9624,-99.5293
"Madeira Beach, FL",FL	,27.7985,-82.7887
"Madeira, OH",OH	,39.1856,-84.3734
"Madelia, MN",MN	,44.0482,-94.4199
"Madeline, CA",CA	,41.0514,-120.4755
"Madera Acres, CA",CA	,37.0123,-120.0799
"Madera Ranchos, CA",CA	,36.9279,-119.8773
"Madera, CA",CA	,36.9630,-120.0778
"Madill, OK",OK	,34.0872,-96.7744
"Madison Center, CT",CT	,41.2794,-72.6003
"Madison Heights, MI",MI	,42.5073,-83.1034
"Madison Heights, VA",VA	,37.4487,-79.1057
"Madison Lake, MN",MN	,44.2074,-93.8175
"Madison Park, NJ",NJ	,40.4454,-74.2966
"Madison Place, OH",OH	,39.1553,-84.3765
"Madison, AL",AL	,34.7114,-86.7626
"Madison, AR",AR	,35.0193,-90.7317
"Madison, CA",CA	,38.6750,-121.9702
"Madison, FL",FL	,30.4716,-83.4130
"Madison, GA",GA	,33.5793,-83.4758
"Madison, IL",IL	,38.7024,-90.1501
"Madison, IN",IN	,38.7581,-85.3973
"Madison, KS",KS	,38.1336,-96.1372
"Madison, MD",MD	,38.5163,-76.2182
"Madison, MN",MN	,45.0127,-96.1890
"Madison, MO",MO	,39.4735,-92.2117
"Madison, MS",MS	,32.4738,-90.1300
"Madison, NC",NC	,36.3868,-79.9750
"Madison, NE",NE	,41.8283,-97.4568
"Madison, NJ",NJ	,40.7586,-74.4169
"Madison, OH",OH	,41.7722,-81.0529
"Madison, PA",PA	,40.2455,-79.6748
"Madison, SD",SD	,44.0062,-97.1085
"Madison, VA",VA	,38.3794,-78.2586
"Madison, WI",WI	,43.0822,-89.3930
"Madison, WV",WV	,38.0631,-81.8046
"Madisonburg, PA",PA	,40.9268,-77.5185
"Madisonville, KY",KY	,37.3409,-87.5034
"Madisonville, LA",LA	,30.4003,-90.1653
"Madisonville, TN",TN	,35.5232,-84.3630
"Madisonville, TX",TX	,30.9538,-95.9091
"Madras, OR",OR	,44.6483,-121.1390
"Madrid, AL",AL	,31.0356,-85.3992
"Madrid, IA",IA	,41.8757,-93.8205
"Madrid, NE",NE	,40.8525,-101.5278
"Madrid, NM",NM	,35.4033,-106.1537
"Madrone, NM",NM	,34.5792,-106.7285
"Maeser, UT",UT	,40.4718,-109.5786
"Maeystown, IL",IL	,38.2267,-90.2331
"Magalia, CA",CA	,39.8228,-121.6078
"Magas Arriba, PR",PR	,18.0233,-66.7664
"Magazine, AR",AR	,35.1534,-93.8078
"Magdalena, NM",NM	,34.1095,-107.2319
"Magee, MS",MS	,31.8730,-89.7340
"Maggie Valley, NC",NC	,35.5241,-83.0636
"Magna, UT",UT	,40.7634,-112.1599
"Magness, AR",AR	,35.7031,-91.4822
"Magnet Cove, AR",AR	,34.4492,-92.8376
"Magnet, NE",NE	,42.4561,-97.4692
"Magnetic Springs, OH",OH	,40.3535,-83.2626
"Magnolia Beach, TX",TX	,28.5568,-96.5465
"Magnolia Springs, AL",AL	,30.4003,-87.7749
"Magnolia, AR",AR	,33.2775,-93.2261
"Magnolia, DE",DE	,39.0714,-75.4760
"Magnolia, IA",IA	,41.6921,-95.8740
"Magnolia, IL",IL	,41.1141,-89.1958
"Magnolia, KY",KY	,37.4500,-85.7401
"Magnolia, MN",MN	,43.6440,-96.0753
"Magnolia, MS",MS	,31.1619,-90.4670
"Magnolia, NC",NC	,34.8960,-78.0541
"Magnolia, NJ",NJ	,39.8562,-75.0365
"Magnolia, OH",OH	,40.6530,-81.2928
"Magnolia, TX",TX	,30.2115,-95.7420
"Maguayo, PR",PR	,18.0100,-67.0855
"Mahaffey, PA",PA	,40.8747,-78.7276
"Mahanoy City, PA",PA	,40.8126,-76.1382
"Maharishi Vedic City, IA",IA	,41.0545,-92.0146
"Mahaska, KS",KS	,39.9873,-97.3537
"Mahinahina, HI",HI	,20.9540,-156.6564
"Mahnomen, MN",MN	,47.3147,-95.9673
"Mahomet, IL",IL	,40.1888,-88.3901
"Mahopac, NY",NY	,41.3688,-73.7414
"Mahtomedi, MN",MN	,45.0619,-92.9660
"Mahtowa, MN",MN	,46.5616,-92.6279
"Maiden Rock, WI",WI	,44.5659,-92.3082
"Maiden, NC",NC	,35.5845,-81.2240
"Maili, HI",HI	,21.4133,-158.1701
"Maine, WI",WI	,45.0497,-89.6817
"Maineville, OH",OH	,39.3126,-84.1986
"Mainville, PA",PA	,40.9797,-76.3706
"Maish Vaya, AZ",AZ	,32.1703,-112.1342
"Maitland, FL",FL	,28.6295,-81.3718
"Maitland, MO",MO	,40.2020,-95.0780
"Maitland, PA",PA	,40.6242,-77.5019
"Maize, KS",KS	,37.7749,-97.4620
"Makaha Valley, HI",HI	,21.4844,-158.1843
"Makaha, HI",HI	,21.4739,-158.2102
"Makakilo, HI",HI	,21.3591,-158.0813
"Makanda, IL",IL	,37.6210,-89.2357
"Makawao, HI",HI	,20.8480,-156.3190
"Makemie Park, VA",VA	,37.9106,-75.5845
"Makena, HI",HI	,20.6310,-156.4252
"Makoti, ND",ND	,47.9633,-101.8029
"Malabar, FL",FL	,27.9884,-80.5781
"Malad City, ID",ID	,42.1899,-112.2497
"Malaga, CA",CA	,36.6816,-119.7318
"Malaga, NJ",NJ	,39.5787,-75.0589
"Malaga, NM",NM	,32.2227,-104.0692
"Malakoff, TX",TX	,32.1727,-96.0163
"Malcolm, AL",AL	,31.1946,-88.0016
"Malcolm, NE",NE	,40.9090,-96.8658
"Malcom, IA",IA	,41.7061,-92.5553
"Malden, IL",IL	,41.4249,-89.3698
"Malden, MA",MA	,42.4305,-71.0576
"Malden, MO",MO	,36.5850,-89.9808
"Malden, WA",WA	,47.2296,-117.4731
"Malden, WV",WV	,38.3008,-81.5580
"Malden-on-Hudson, NY",NY	,42.0932,-73.9365
"Malibu, CA",CA	,34.0370,-118.7839
"Malin, OR",OR	,42.0133,-121.4096
"Malinta, OH",OH	,41.3196,-84.0353
"Mallard Bay, OK",OK	,35.8623,-95.2638
"Mallard, IA",IA	,42.9394,-94.6834
"Mallory, WV",WV	,37.7302,-81.8243
"Mallow, VA",VA	,37.7676,-79.9702
"Malmo, NE",NE	,41.2664,-96.7209
"Malmstrom AFB, MT",MT	,47.5059,-111.1825
"Malo, WA",WA	,48.7997,-118.6119
"Malone, FL",FL	,30.9589,-85.1622
"Malone, TX",TX	,31.9171,-96.8948
"Malone, WA",WA	,46.9779,-123.3035
"Malott, WA",WA	,48.2918,-119.6955
"Maloy, IA",IA	,40.6730,-94.4120
"Malta Bend, MO",MO	,39.1940,-93.3635
"Malta, ID",ID	,42.3075,-113.3694
"Malta, IL",IL	,41.9291,-88.8669
"Malta, MT",MT	,48.3554,-107.8702
"Malta, OH",OH	,39.6515,-81.8640
"Maltby, WA",WA	,47.8027,-122.1044
"Malvern, AL",AL	,31.1428,-85.5210
"Malvern, AR",AR	,34.3734,-92.8205
"Malvern, IA",IA	,41.0038,-95.5842
"Malvern, OH",OH	,40.6894,-81.1803
"Malvern, PA",PA	,40.0329,-75.5146
"Malverne Park Oaks, NY",NY	,40.6816,-73.6645
"Malverne, NY",NY	,40.6746,-73.6721
"Mamanasco Lake, CT",CT	,41.3189,-73.5253
"Mamers, NC",NC	,35.4160,-78.9390
"Mammoth Lakes, CA",CA	,37.6273,-118.9900
"Mammoth Spring, AR",AR	,36.4925,-91.5413
"Mammoth, AZ",AZ	,32.6853,-110.7292
"Mammoth, PA",PA	,40.1987,-79.4628
"Mammoth, WY",WY	,44.9733,-110.6931
"Mamou, LA",LA	,30.6349,-92.4179
"Man, WV",WV	,37.7522,-81.8923
"Manahawkin, NJ",NJ	,39.6931,-74.2495
"Manalapan, FL",FL	,26.5620,-80.0439
"Manasota Key, FL",FL	,26.9226,-82.3537
"Manasquan, NJ",NJ	,40.1186,-74.0450
"Manassa, CO",CO	,37.1738,-105.9373
"Manassas Park, VA",VA	,38.7709,-77.4429
"Manassas, GA",GA	,32.1603,-82.0200
"Manassas, VA",VA	,38.7479,-77.4838
"Manatee Road, FL",FL	,29.5145,-82.9192
"Manatí, PR",PR	,18.4283,-66.4823
"Manawa, WI",WI	,44.4613,-88.9204
"Mancelona, MI",MI	,44.9024,-85.0613
"Manchaca, TX",TX	,30.1353,-97.8364
"Manchester Center, VT",VT	,43.1820,-73.0369
"Manchester, CA",CA	,38.9744,-123.6909
"Manchester, GA",GA	,32.8565,-84.6329
"Manchester, IA",IA	,42.4854,-91.4557
"Manchester, IL",IL	,39.5423,-90.3303
"Manchester, KS",KS	,39.0933,-97.3201
"Manchester, KY",KY	,37.1464,-83.7635
"Manchester, MD",MD	,39.6585,-76.8881
"Manchester, MI",MI	,42.1483,-84.0346
"Manchester, MN",MN	,43.7254,-93.4509
"Manchester, MO",MO	,38.5830,-90.5064
"Manchester, NH",NH	,42.9848,-71.4447
"Manchester, OH",OH	,38.6901,-83.6055
"Manchester, OK",OK	,36.9945,-98.0351
"Manchester, PA",PA	,40.0613,-76.7195
"Manchester, TN",TN	,35.4630,-86.0774
"Manchester, VA",VA	,37.4902,-77.5396
"Manchester, WA",WA	,47.5519,-122.5517
"Mancos, CO",CO	,37.3466,-108.2939
"Mandan, ND",ND	,46.8290,-100.8870
"Mandaree, ND",ND	,47.7358,-102.6756
"Manderson, WY",WY	,44.2698,-107.9640
"Manderson-White Horse Creek, SD",SD	,43.2350,-102.4916
"Mandeville, LA",LA	,30.3751,-90.0904
"Manele, HI",HI	,20.7419,-156.9012
"Mangham, LA",LA	,32.3094,-91.7794
"Mango, FL",FL	,27.9914,-82.3070
"Mangonia Park, FL",FL	,26.7586,-80.0761
"Mangum, OK",OK	,34.8787,-99.5038
"Manhasset Hills, NY",NY	,40.7592,-73.6809
"Manhasset, NY",NY	,40.7884,-73.6943
"Manhattan Beach, CA",CA	,33.8894,-118.3967
"Manhattan Beach, MN",MN	,46.7370,-94.1396
"Manhattan, IL",IL	,41.4274,-87.9805
"Manhattan, KS",KS	,39.1886,-96.6048
"Manhattan, MT",MT	,45.8622,-111.3344
"Manhattan, NY",NY	,40.7834,-73.9662
"Manheim, PA",PA	,40.1630,-76.3964
"Manila, AR",AR	,35.8847,-90.1652
"Manila, CA",CA	,40.8515,-124.1630
"Manila, UT",UT	,40.9922,-109.7209
"Manilla, IA",IA	,41.8926,-95.2345
"Manilla, IN",IN	,39.5727,-85.6220
"Manistee Lake, MI",MI	,44.7841,-85.0211
"Manistee, MI",MI	,44.2439,-86.3242
"Manistique, MI",MI	,45.9591,-86.2507
"Manito, IL",IL	,40.4201,-89.7806
"Manitou Beach-Devils Lake, MI",MI	,41.9786,-84.2857
"Manitou Springs, CO",CO	,38.8575,-104.9127
"Manitou, KY",KY	,37.3755,-87.5781
"Manitou, OK",OK	,34.5072,-98.9812
"Manitowoc, WI",WI	,44.0991,-87.6812
"Mankato, KS",KS	,39.7871,-98.2083
"Mankato, MN",MN	,44.1715,-93.9772
"Manley Hot Springs, AK",AK	,65.0187,-150.6453
"Manley, NE",NE	,40.9184,-96.1658
"Manlius, IL",IL	,41.4557,-89.6692
"Manly, IA",IA	,43.2883,-93.2008
"Mannford, OK",OK	,36.1306,-96.3340
"Manning, IA",IA	,41.9092,-95.0643
"Manning, ND",ND	,47.2310,-102.7702
"Manning, SC",SC	,33.6933,-80.2167
"Mannington, WV",WV	,39.5274,-80.3409
"Manns Choice, PA",PA	,40.0035,-78.5912
"Manns Harbor, NC",NC	,35.8940,-75.7737
"Mannsville, NY",NY	,43.7158,-76.0649
"Mannsville, OK",OK	,34.1854,-96.8981
"Manokotak, AK",AK	,58.8930,-158.9109
"Manor Creek, KY",KY	,38.2981,-85.5873
"Manor, GA",GA	,31.1044,-82.5665
"Manor, PA",PA	,40.3459,-79.6693
"Manor, TX",TX	,30.3562,-97.5227
"Manorhaven, NY",NY	,40.8399,-73.7127
"Manorville, NY",NY	,40.8574,-72.7915
"Manorville, PA",PA	,40.7879,-79.5205
"Mansfield Center, CT",CT	,41.7614,-72.1945
"Mansfield Center, MA",MA	,42.0225,-71.2180
"Mansfield, AR",AR	,35.0635,-94.2373
"Mansfield, GA",GA	,33.5180,-83.7348
"Mansfield, IL",IL	,40.2125,-88.5084
"Mansfield, LA",LA	,32.0355,-93.7004
"Mansfield, MO",MO	,37.1102,-92.5804
"Mansfield, OH",OH	,40.7656,-82.5275
"Mansfield, PA",PA	,41.8062,-77.0787
"Mansfield, SD",SD	,45.2465,-98.5581
"Mansfield, TX",TX	,32.5690,-97.1213
"Mansfield, WA",WA	,47.8119,-119.6379
"Mansión del Sol, PR",PR	,18.4371,-66.1937
"Manson, IA",IA	,42.5287,-94.5400
"Manson, WA",WA	,47.8816,-120.1620
"Mansura, LA",LA	,31.0673,-92.0528
"Mantachie, MS",MS	,34.3251,-88.4961
"Mantador, ND",ND	,46.1654,-96.9779
"Manteca, CA",CA	,37.7927,-121.2264
"Mantee, MS",MS	,33.7226,-89.0597
"Manteno, IL",IL	,41.2470,-87.8457
"Manteo, NC",NC	,35.9014,-75.6609
"Manter, KS",KS	,37.5245,-101.8834
"Manti, UT",UT	,39.2668,-111.6351
"Mantoloking, NJ",NJ	,40.0435,-74.0514
"Manton, CA",CA	,40.4202,-121.8540
"Manton, MI",MI	,44.4114,-85.4010
"Mantorville, MN",MN	,44.0656,-92.7537
"Mantua, OH",OH	,41.2820,-81.2223
"Mantua, UT",UT	,41.5006,-111.9344
"Mantua, VA",VA	,38.8526,-77.2571
"Manuel Garcia, TX",TX	,26.3337,-98.7017
"Manuelito, NM",NM	,35.4387,-108.9946
"Manvel, ND",ND	,48.0727,-97.1779
"Manvel, TX",TX	,29.4798,-95.3635
"Manville, NJ",NJ	,40.5420,-74.5892
"Manville, SC",SC	,34.1597,-80.2974
"Manville, WY",WY	,42.7796,-104.6176
"Many Farms, AZ",AZ	,36.3532,-109.6271
"Many, LA",LA	,31.5660,-93.4773
"Manzanita, OR",OR	,45.7165,-123.9352
"Manzano Springs, NM",NM	,34.9614,-106.2328
"Manzanola, CO",CO	,38.1088,-103.8668
"Maple Bluff, WI",WI	,43.1131,-89.3718
"Maple City, MI",MI	,44.8556,-85.8573
"Maple Falls, WA",WA	,48.9179,-122.0943
"Maple Glen, PA",PA	,40.1778,-75.1793
"Maple Grove, MI",MI	,44.7091,-85.8538
"Maple Grove, MN",MN	,45.1089,-93.4626
"Maple Heights, OH",OH	,41.4094,-81.5625
"Maple Heights-Lake Desire, WA",WA	,47.4441,-122.0972
"Maple Hill, KS",KS	,39.0855,-96.0278
"Maple Lake, MN",MN	,45.2334,-94.0063
"Maple Park, IL",IL	,41.9095,-88.6076
"Maple Plain, MN",MN	,45.0088,-93.6618
"Maple Rapids, MI",MI	,43.1077,-84.6898
"Maple Ridge, OH",OH	,40.9143,-81.0468
"Maple Valley, WA",WA	,47.3659,-122.0368
"Maplesville, AL",AL	,32.7867,-86.8783
"Mapleton, IA",IA	,42.1673,-95.7909
"Mapleton, IL",IL	,40.5731,-89.7248
"Mapleton, KS",KS	,38.0155,-94.8834
"Mapleton, MN",MN	,43.9266,-93.9546
"Mapleton, ND",ND	,46.8915,-97.0533
"Mapleton, OR",OR	,44.0325,-123.8609
"Mapleton, PA",PA	,40.3929,-77.9412
"Mapleton, UT",UT	,40.1188,-111.5742
"Mapletown, PA",PA	,39.8050,-79.9407
"Mapleview, MN",MN	,43.6901,-92.9740
"Mapleville, MD",MD	,39.5358,-77.6463
"Maplewood Park, OH",OH	,41.1392,-80.5798
"Maplewood, MN",MN	,44.9842,-93.0247
"Maplewood, MO",MO	,38.6121,-90.3240
"Maplewood, WA",WA	,47.3715,-122.5689
"Mappsburg, VA",VA	,37.5760,-75.7593
"Mappsville, VA",VA	,37.8435,-75.5686
"Maquoketa, IA",IA	,42.0590,-90.6649
"Maquon, IL",IL	,40.7980,-90.1632
"Mar-Mac, NC",NC	,35.3345,-78.0545
"Maramec, OK",OK	,36.2419,-96.6805
"Marana, AZ",AZ	,32.4355,-111.1558
"Marathon, FL",FL	,24.7263,-81.0374
"Marathon, IA",IA	,42.8602,-94.9829
"Marathon, OH",OH	,39.1453,-84.0063
"Marathon, TX",TX	,30.2157,-103.2433
"Marble City, OK",OK	,35.5823,-94.8186
"Marble Cliff, OH",OH	,39.9857,-83.0614
"Marble Falls, TX",TX	,30.5649,-98.2768
"Marble Hill, MO",MO	,37.3032,-89.9808
"Marble Rock, IA",IA	,42.9647,-92.8681
"Marble, CO",CO	,39.0716,-107.1909
"Marble, MN",MN	,47.3280,-93.2940
"Marble, NC",NC	,35.1770,-83.9265
"Marblehead, OH",OH	,41.5236,-82.7285
"Marblemount, WA",WA	,48.5418,-121.4397
"Marbleton, WY",WY	,42.5574,-110.1005
"Marbury, AL",AL	,32.6793,-86.4608
"Marceline, MO",MO	,39.7167,-92.9473
"Marcelline, IL",IL	,40.1185,-91.3683
"Marcellus, MI",MI	,42.0261,-85.8131
"March ARB, CA",CA	,33.8888,-117.2776
"Marco Island, FL",FL	,25.9330,-81.6993
"Marco Shores-Hammock Bay, FL",FL	,25.9964,-81.6889
"Marcola, OR",OR	,44.1751,-122.8582
"Marcus Hook, PA",PA	,39.8131,-75.4165
"Marcus, IA",IA	,42.8224,-95.8068
"Marcus, WA",WA	,48.6642,-118.0596
"Marcy, NY",NY	,43.1373,-75.2680
"Mardela Springs, MD",MD	,38.4589,-75.7565
"Marengo, IA",IA	,41.7961,-92.0675
"Marengo, IL",IL	,42.2299,-88.6163
"Marengo, IN",IN	,38.3714,-86.3444
"Marengo, OH",OH	,40.4008,-82.8110
"Marengo, WI",WI	,46.4219,-90.8081
"Marenisco, MI",MI	,46.3737,-89.7120
"Marfa, TX",TX	,30.3107,-104.0255
"Margaret, AL",AL	,33.6734,-86.4680
"Margaretville, NY",NY	,42.1458,-74.6503
"Margate City, NJ",NJ	,39.3307,-74.5070
"Margate, FL",FL	,26.2466,-80.2119
"Maria Stein, OH",OH	,40.4076,-84.4792
"Marianna, AR",AR	,34.7736,-90.7674
"Marianna, FL",FL	,30.7943,-85.2259
"Marianna, PA",PA	,40.0128,-80.1121
"Marianne, PA",PA	,41.2441,-79.4310
"Mariano Colón, PR",PR	,18.0287,-66.3356
"Mariaville Lake, NY",NY	,42.8252,-74.1287
"Maribel, WI",WI	,44.2775,-87.8025
"Maricao, PR",PR	,18.1838,-66.9810
"Maricopa Colony, AZ",AZ	,33.3626,-112.2267
"Maricopa, AZ",AZ	,33.0408,-112.0011
"Maricopa, CA",CA	,35.0516,-119.4058
"Marie, AR",AR	,35.6130,-90.0829
"Mariemont, OH",OH	,39.1429,-84.3783
"Marienthal, KS",KS	,38.4891,-101.2200
"Marienville, PA",PA	,41.4687,-79.1181
"Marietta, GA",GA	,33.9533,-84.5422
"Marietta, IL",IL	,40.4995,-90.3931
"Marietta, MN",MN	,45.0105,-96.4189
"Marietta, MS",MS	,34.5000,-88.4726
"Marietta, NC",NC	,34.3683,-79.1249
"Marietta, OH",OH	,39.4241,-81.4465
"Marietta, OK",OK	,33.9360,-97.1248
"Marietta, PA",PA	,40.0574,-76.5515
"Marietta, TX",TX	,33.1735,-94.5425
"Marietta-Alderwood, WA",WA	,48.7934,-122.5573
"Marin City, CA",CA	,37.8710,-122.5137
"Marina del Rey, CA",CA	,33.9765,-118.4486
"Marina, CA",CA	,36.6810,-121.7892
"Marine City, MI",MI	,42.7137,-82.5012
"Marine View, WA",WA	,46.9637,-119.3508
"Marine on St. Croix, MN",MN	,45.1983,-92.7783
"Marine, IL",IL	,38.7868,-89.7789
"Marineland, FL",FL	,29.6657,-81.2138
"Marinette, WI",WI	,45.0871,-87.6336
"Maringouin, LA",LA	,30.4907,-91.5185
"Marion Center, MA",MA	,41.7042,-70.7629
"Marion Center, PA",PA	,40.7705,-79.0473
"Marion Heights, PA",PA	,40.8036,-76.4643
"Marion Oaks, FL",FL	,29.0011,-82.1953
"Marion, AL",AL	,32.6318,-87.3172
"Marion, AR",AR	,35.2035,-90.2059
"Marion, IA",IA	,42.0451,-91.5850
"Marion, IL",IL	,37.7345,-88.9420
"Marion, IN",IN	,40.5497,-85.6604
"Marion, KS",KS	,38.3547,-97.0082
"Marion, KY",KY	,37.3321,-88.0795
"Marion, LA",LA	,32.8997,-92.2405
"Marion, MI",MI	,44.1006,-85.1438
"Marion, MN",MN	,43.9431,-92.3531
"Marion, MS",MS	,32.4303,-88.6460
"Marion, MT",MT	,48.0858,-114.6711
"Marion, NC",NC	,35.6777,-82.0017
"Marion, ND",ND	,46.6091,-98.3375
"Marion, OH",OH	,40.5973,-83.1227
"Marion, OR",OR	,44.7513,-122.9277
"Marion, PA",PA	,39.8606,-77.7015
"Marion, SC",SC	,34.1787,-79.3956
"Marion, SD",SD	,43.4236,-97.2605
"Marion, TX",TX	,29.5726,-98.1430
"Marion, UT",UT	,40.6810,-111.2773
"Marion, VA",VA	,36.8379,-81.5156
"Marion, WI",WI	,44.6743,-88.8903
"Marionville, MO",MO	,37.0020,-93.6362
"Mariposa, CA",CA	,37.4912,-119.9722
"Marissa, IL",IL	,38.2501,-89.7746
"Marist College, NY",NY	,41.7222,-73.9333
"Mark, IL",IL	,41.2623,-89.2551
"Marked Tree, AR",AR	,35.5251,-90.4252
"Markesan, WI",WI	,43.7098,-88.9907
"Markham, IL",IL	,41.6000,-87.6904
"Markham, TX",TX	,28.9627,-96.0645
"Markham, WA",WA	,46.9150,-123.9823
"Markle, IN",IN	,40.8285,-85.3406
"Markleeville, CA",CA	,38.6840,-119.8228
"Marklesburg, PA",PA	,40.3821,-78.1697
"Markleville, IN",IN	,39.9763,-85.6168
"Markleysburg, PA",PA	,39.7364,-79.4516
"Marks, MS",MS	,34.2535,-90.2723
"Marksboro, NJ",NJ	,40.9811,-74.9082
"Marksville, LA",LA	,31.1246,-92.0652
"Marland, OK",OK	,36.5611,-97.1529
"Marlboro Meadows, MD",MD	,38.8374,-76.7144
"Marlboro Village, MD",MD	,38.8307,-76.7699
"Marlboro, NJ",NJ	,39.4860,-75.3215
"Marlboro, NY",NY	,41.6047,-73.9772
"Marlboro, OH",OH	,40.9505,-81.2165
"Marlborough, MA",MA	,42.3494,-71.5468
"Marlborough, MO",MO	,38.5683,-90.3392
"Marlene Village, OR",OR	,45.5173,-122.8199
"Marlette, MI",MI	,43.3268,-83.0806
"Marley, IL",IL	,41.5482,-87.9260
"Marlin, PA",PA	,40.6790,-76.2440
"Marlin, TX",TX	,31.3085,-96.8934
"Marlinton, WV",WV	,38.2245,-80.0905
"Marlow Heights, MD",MD	,38.8237,-76.9484
"Marlow, OK",OK	,34.6296,-97.9578
"Marlton, MD",MD	,38.7620,-76.7857
"Marlton, NJ",NJ	,39.9014,-74.9294
"Marmaduke, AR",AR	,36.1900,-90.3850
"Marmarth, ND",ND	,46.2960,-103.9331
"Marmet, WV",WV	,38.2458,-81.5711
"Marmora, NJ",NJ	,39.2594,-74.6570
"Marne, IA",IA	,41.4489,-95.1109
"Marne, OH",OH	,40.0725,-82.3091
"Maroa, IL",IL	,40.0365,-88.9561
"Marquand, MO",MO	,37.4287,-90.1670
"Marquette Heights, IL",IL	,40.6184,-89.6048
"Marquette, IA",IA	,43.0443,-91.1920
"Marquette, KS",KS	,38.5555,-97.8344
"Marquette, MI",MI	,46.5440,-87.4082
"Marquette, NE",NE	,41.0063,-98.0098
"Marquette, WI",WI	,43.7464,-89.1384
"Marquez, TX",TX	,31.2361,-96.2574
"Marrero, LA",LA	,29.8871,-90.1126
"Marriott-Slaterville, UT",UT	,41.2624,-112.0366
"Marrowbone, KY",KY	,36.8320,-85.5053
"Marrowstone, WA",WA	,48.0570,-122.6938
"Mars Hill, NC",NC	,35.8283,-82.5490
"Mars, PA",PA	,40.6969,-80.0141
"Marseilles, IL",IL	,41.3099,-88.6850
"Marseilles, OH",OH	,40.7011,-83.3924
"Marshall, AK",AK	,61.8753,-162.0487
"Marshall, AR",AR	,35.9084,-92.6459
"Marshall, IL",IL	,39.3986,-87.6900
"Marshall, IN",IN	,39.8475,-87.1868
"Marshall, MI",MI	,42.2618,-84.9598
"Marshall, MN",MN	,44.4488,-95.7897
"Marshall, MO",MO	,39.1147,-93.2010
"Marshall, NC",NC	,35.7973,-82.6818
"Marshall, OK",OK	,36.1502,-97.6234
"Marshall, TX",TX	,32.5370,-94.3515
"Marshall, VA",VA	,38.8661,-77.8453
"Marshall, WI",WI	,43.1726,-89.0613
"Marshallberg, NC",NC	,34.7265,-76.5150
"Marshallton, PA",PA	,39.9496,-75.6781
"Marshallton, PA",PA	,40.7853,-76.5366
"Marshalltown, IA",IA	,42.0343,-92.9068
"Marshallville, GA",GA	,32.4564,-83.9407
