RegionID,RegionName,StateName,2022-07-31,2022-08-31,2022-09-30
395218,"Wenatchee, WA",WA,1764.6682763350357,1804.0232683982686,1811.0821351356426
394321,"Altoona, PA",PA,1007.5657607326716,992.361111111111,1025.0880856721801
394824,"Mansfield, OH",OH,1576.3426467541553,1595.6,1589.8478010692795
394949,"Owensboro, KY",KY,1207.1313508984392,1272.0,1349.2392007798705
394423,"Brunswick, GA",GA,1722.1122773916725,1712.8333333333333,1753.7716880013136
753890,"Holland, MI",MI,"",1449.2222222222224,1427.40652180646
394407,"Bozeman, MT",MT,2655.1435256145637,2666.5151515151515,2624.946949537933
395237,"Wooster, OH",OH,1156.392142976619,1216.111111111111,1250.78038057638
394495,"Cookeville, TN",TN,1560.1031164964688,1550.5555555555557,1575.3583825936385
395089,"Sheboygan, WI",WI,782.256869260056,775.0,782.7824977683031
395217,"Weirton, WV",OH,831.2829421586036,811.1111111111112,749.448126572435
394374,"Beckley, WV",WV,946.3801537112581,981.25,1026.8965776861212
753872,"California, MD",MD,1596.7679176066622,1608.4840336134455,1597.0664913550395
394333,"Anniston, AL",AL,997.979458728968,1046.6666666666667,1115.6569598839908
394893,"Muncie, IN",IN,935.0167012157848,955.1388888888888,933.0121314722512
395225,"Williamsport, PA",PA,902.7322341293692,902.5,942.931471075623
395173,"Twin Falls, ID",ID,1452.1851061622322,1475.0,1514.1055318725437
395095,"Show Low, AZ",AZ,1834.207662388854,1945.0,1985.6521006926098
395039,"Roseburg, OR",OR,1497.1523493698623,1500.0,1703.4975537454786
394857,"Michigan City, IN",IN,1043.7009038713186,1061.25,1037.5948146405567
394734,"Kankakee, IL",IL,1166.5227412331335,1187.5,1173.5720835071818
394788,"Lewiston, ME",ME,1319.3704363505076,1229.1666666666667,1266.582468601163
395023,"Richmond, KY",KY,916.965790387297,899.5833333333334,895.7105180453032
395213,"Watertown, NY",NY,1325.6576842986437,1334.3636363636363,1352.7855611006225
394932,"Ogdensburg, NY",NY,1066.368011077203,1012.5,870.072010438264
395080,"Sebring, FL",FL,1375.491345779017,1392.2772727272725,1399.6317459688382
395168,"Tullahoma, TN",TN,1385.8709643816865,1395.8333333333333,1446.3068471367199
394733,"Kalispell, MT",MT,2308.7472803029373,2316.111111111111,2396.2503704107394
394396,"Bluefield, WV",VA,614.8581033170738,676.6666666666666,586.5369358013595
395222,"Whitewater, WI",WI,1432.7037457149945,1371.6666666666667,1418.3731220460231
753912,"Pinehurst, NC",NC,1765.9372505920521,1752.2420634920634,1738.7995260385553
394762,"LaGrange, GA",GA,1317.2100827748334,1327.6666666666667,1343.4371645441317
394524,"Decatur, IL",IL,1027.390033927258,1088.888888888889,1120.5692624775647
394599,"Fond du Lac, WI",WI,929.1667178441875,909.1666666666666,936.3583476309909
394630,"Gettysburg, PA",PA,"",1059.1666666666667,1071.886471191514
394823,"Mankato, MN",MN,1335.3423297215395,1331.5,1382.4543031459389
394369,"Bay City, MI",MI,1146.2075373758928,1126.5,1151.5845993289784
394620,"Gadsden, AL",AL,1006.2133199400265,1000.0,1130.064351345721
394794,"Lima, OH",OH,714.7961067027169,769.75,772.5637633198352
394709,"Ithaca, NY",NY,1723.7701108877136,1610.137085137085,1581.5362377872016
394462,"Cheyenne, WY",WY,1172.8728664840216,1180.67977915804,1173.2848409625408
394637,"Grand Forks, ND",MN,797.9766989832054,801.6973684210526,806.685112658516
394689,"Hot Springs, AR",AR,1261.8155514913756,1328.8333333333333,1325.0480220076124
394518,"Danville, VA",VA,"","",774.0940662299118
395166,"Truckee, CA",CA,3232.055630614169,2963.3333333333335,2946.4398134057565
395190,"Victoria, TX",TX,1004.2952759447342,1025.0,1010.3237782545091
394882,"Moses Lake, WA",WA,1411.47030544397,1404.9107142857144,1456.797137866301
395090,"Shelby, NC",NC,1178.852775783142,1150.0,1200.0998994907236
395038,"Rome, GA",GA,"",1194.6875,1143.315751670603
394852,"Meridian, MS",MS,1074.9445973304712,1166.6666666666665,""
394542,"Dubuque, IA",IA,1003.3566223708317,1016.5555555555555,1016.7709939829837
394441,"Cape Girardeau, MO",MO,"",1066.6666666666667,1128.3568275110786
394513,"Cumberland, MD",MD,995.2480985359533,987.5,956.0409688801831
394988,"Pocatello, ID",ID,1128.0342018214124,1108.0166666666667,1119.9186616245427
394953,"Paducah, KY",KY,876.3189495779828,1100.0,1288.744358388514
394580,"Fairbanks, AK",AK,1657.373852631249,1641.111111111111,1657.6265759088672
394501,"Corning, NY",NY,1419.966185665695,1420.0,1390.4747578397382
394505,"Corvallis, OR",OR,1656.5434241811226,1693.927536231884,1708.8397394780704
394469,"Clarksburg, WV",WV,856.9058667207636,872.9333333333334,871.9230153175505
394928,"Ocean City, NJ",NJ,"",1836.875,1725.4676504535194
753887,"Hermiston, OR",OR,1389.7873196906294,1231.6666666666667,1142.6871344834763
394964,"Parkersburg, WV",WV,869.0963884554018,847.5,847.3502011347069
394641,"Grants Pass, OR",OR,1398.5223520205625,1387.5,1303.6061357727058
394373,"Beaver Dam, WI",WI,887.0902308680138,885.8333333333334,858.5867278896094
394809,"Lufkin, TX",TX,1342.4227042497266,1292.5,""
394980,"Pine Bluff, AR",AR,859.6110071871278,930.0,828.2946084154149
395248,"Zanesville, OH",OH,834.6420873644947,832.5,799.0563086104737
394925,"Oak Harbor, WA",WA,1893.770078368069,1885.277777777778,1869.185213671616
395042,"Russellville, AR",AR,828.797502805378,823.3333333333334,""
394907,"New Castle, PA",PA,788.6352117976907,737.5,783.3583543715613
395212,"Watertown, WI",WI,1072.5929050941252,1027.0833333333333,1054.3914601626605
394489,"Columbus, IN",IN,1398.9177706050718,1381.3174603174602,1384.9169528204031
394345,"Athens, TX",TX,1081.3490542519523,1212.5,1224.3622633958132
394847,"Meadville, PA",PA,905.8663433098321,837.5,819.7294816459265
394704,"Indiana, PA",PA,1181.8886460438262,1395.8333333333335,1565.8576101290523
394859,"Midland, MI",MI,1515.1815093707673,1546.625,1532.1257850172517
394682,"Hinesville, GA",GA,1550.354090826123,1573.2222222222224,1551.8801510766866
394395,"Bloomsburg, PA",PA,976.284506912821,960.8333333333334,974.0674705253767
394755,"Kokomo, IN",IN,813.7006137927483,819.4444444444443,814.8621693898506
394675,"Helena, MT",MT,1361.1223789094386,1406.5,1445.1751397069702
395133,"Stillwater, OK",OK,1078.2088466306989,1084.404761904762,1055.4604713916212
394644,"Great Falls, MT",MT,973.651154082835,975.3333333333334,975.4768584164241
395126,"Statesboro, GA",GA,1018.7975785569203,1031.888888888889,1042.6726712802372
394445,"Casper, WY",WY,1234.3979690204142,1225.5192307692307,1227.3145563044964
395085,"Seneca, SC",SC,1447.3590736681324,1495.5555555555557,1474.880983936487
395145,"Talladega, AL",AL,1291.2666932079883,1295.0,1302.8000499464274
395205,"Warsaw, IN",IN,1478.7866826310494,1527.6666666666667,1542.5492256805396
394822,"Manitowoc, WI",WI,806.2438044738301,780.4166666666667,795.6246025893939
395077,"Searcy, AR",AR,791.4611359751037,814.5,803.3997014768029
394541,"DuBois, PA",PA,868.9884506986888,875.0,919.0540405714104
753881,"Glenwood Springs, CO",CO,8663.245876289471,9060.62271062271,9005.785748777951
394994,"Port Angeles, WA",WA,1481.502901614409,1449.5,1570.8325124998607
394674,"Heber, UT",UT,3696.246450340057,3726.1111111111113,4296.667986998112
394866,"Minot, ND",ND,868.6821764087206,870.3968253968254,880.8940549729233
394738,"Keene, NH",NH,1617.7801280469384,1687.0833333333333,1729.7536740821893
753893,"Jefferson, GA",GA,2060.154459568511,2078.527777777778,2089.216022254226
394350,"Auburn, NY",NY,988.3856399642603,1012.5,1038.729759792937
394298,"Aberdeen, WA",WA,1281.2870839685636,1311.6666666666667,1289.8444084442265
394593,"Findlay, OH",OH,1300.1566090803337,1290.3333333333335,1370.7296740084448
394638,"Grand Island, NE",NE,825.0540801330559,830.8333333333333,843.115741514094
394516,"Danville, IL",IL,610.781583983183,603.0555555555557,619.4690731741507
394955,"Palatka, FL",FL,"",1311.111111111111,1261.8454986694696
395010,"Quincy, IL",IL,537.3244755129193,550.0,548.5581358962943
394614,"Frankfort, KY",KY,737.083148228948,748.0555555555555,756.7301894271792
394744,"Key West, FL",FL,3817.8191764513213,3903.3333333333335,3795.97921835559
395062,"Sandusky, OH",OH,1125.376553449475,1275.0,1271.933846114673
395088,"Shawnee, OK",OK,1201.7184361273673,1234.7222222222224,""
394764,"Lake City, FL",FL,1389.8362513589282,1516.6666666666667,1514.3955668078343
394699,"Huntsville, TX",TX,1184.284887363622,1154.1666666666667,1217.6383997100338
394683,"Hobbs, NM",NM,1142.1248522042044,1137.5,1139.2887005258474
394655,"Greenwood, SC",SC,"",1000.0,1091.0060354620005
395132,"Stevens Point, WI",WI,1061.6785469636714,1098.888888888889,1101.348216978234
394647,"Greeneville, TN",TN,968.7097353046837,1000.0,1100.1360216529513
394877,"Morehead City, NC",NC,1514.2408742260532,1544.4444444444446,1672.995618290811
394885,"Mount Pleasant, MI",MI,1136.6046416022782,1150.0,1317.5599358970824
395092,"Shelton, WA",WA,1817.0615127457804,1900.0,1743.8031597677464
394305,"Alamogordo, NM",NM,1439.3997431149746,1406.25,1455.8934685917534
394897,"Muskogee, OK",OK,763.538252920163,747.1111111111112,756.5587173615618
394586,"Faribault, MN",MN,1381.7109299279623,1373.0555555555557,1378.1093687883495
394829,"Marquette, MI",MI,1437.340279161619,1399.1666666666665,1425.13982013003
395021,"Richmond, IN",IN,773.4100987972356,798.75,792.2969904824512
394343,"Athens, OH",OH,872.9609334894683,852.5,981.8998851539257
394826,"Marion, IN",IN,514.4427525560254,560.0,587.7749307972825
394899,"Nacogdoches, TX",TX,967.2021228042674,970.2777777777778,989.5487388080697
395040,"Roswell, NM",NM,1442.61548743123,1466.6666666666667,1436.8285591599117
394496,"Coos Bay, OR",OR,"",1600.0,1815.6664487099092
395016,"Red Bluff, CA",CA,1627.6023153399062,1600.0,1543.4086878954683
394472,"Clearlake, CA",CA,1652.9096863992502,1721.3333333333333,1777.395512943892
394309,"Albemarle, NC",NC,1322.693715151548,1325.0,1376.3460764756317
394825,"Marinette, WI",WI,755.2823670806821,750.0,754.3281033431914
395063,"Sanford, NC",NC,1518.6326604394687,1537.5,1467.8671689754024
394701,"Hutchinson, KS",KS,757.2177103441709,770.6944444444445,768.6977074588166
394509,"Crossville, TN",TN,1409.081561386705,1537.5,1584.756465246809
394759,"Laconia, NH",NH,1917.26332282376,2050.0,1810.0038979743738
395199,"Walla Walla, WA",WA,1416.2475917342194,1400.75,1456.771795682695
394631,"Gillette, WY",WY,1087.2325174746077,1074.0,1108.2499844279591
394570,"Enid, OK",OK,991.2009644176413,1010.0,1023.6143636520661
395071,"Sayre, PA",PA,877.9918612042635,891.6666666666666,914.829446080583
753903,"Marietta, OH",OH,996.6369256050457,1075.0,1092.9035838246714
395049,"Salina, KS",KS,824.3212171950771,824.3055555555555,836.4054447959367
394693,"Hudson, NY",NY,2563.469862299654,2426.6111111111113,2473.387537219565
395124,"Starkville, MS",MS,997.7855682310761,1052.5,1066.9406923160145
394591,"Fergus Falls, MN",MN,828.4898730235382,892.5,959.1700499734311
394939,"Oneonta, NY",NY,1535.1831932286118,1469.8666666666668,1422.9893310309656
394336,"Ardmore, OK",OK,900.7388610101992,983.3333333333334,1101.4460996353623
394443,"Carlsbad, NM",NM,1473.4881528627977,1836.111111111111,1826.3412999340119
394592,"Fernley, NV",NV,1950.4962445220558,1870.436507936508,1829.8286841078987
394490,"Columbus, MS",MS,1401.7374869225357,1438.888888888889,1433.4764203601062
753877,"Cullowhee, NC",NC,1006.5475811899848,1058.888888888889,977.5350098046539
394956,"Palestine, TX",TX,581.4752119821411,615.0,651.9813650102159
394621,"Gaffney, SC",SC,951.4585914823222,895.0,895.8045930542802
394446,"Cedar City, UT",UT,1399.1156766739446,1407.7777777777776,1284.063904204062
394547,"Durango, CO",CO,2114.2892969816703,2117.185425685426,2100.379099321932
394411,"Branson, MO",MO,1249.399365376242,1250.0,1296.2287311192451
394444,"Carson City, NV",NV,1833.1662135497083,1829.9444444444443,1753.759812726242
394582,"Fairmont, WV",WV,928.5121535932979,995.0,1155.5342966162166
394977,"Picayune, MS",MS,809.9144750659138,1475.0,""
395122,"St. Marys, GA",GA,1533.2728999115593,1555.8333333333333,1519.9831760183981
394556,"Edwards, CO",CO,3966.0158510566434,4072.9166666666665,3685.6388662737063
753920,"Sonora, CA",CA,1892.0571780358655,1873.75,1977.577466477808
394951,"Oxford, MS",MS,1444.001100809319,1526.611111111111,1573.3406267615985
395204,"Warrensburg, MO",MO,776.8042766544185,773.0138888888888,780.9689090221644
394562,"Elizabeth City, NC",NC,1376.0490082302317,1436.1666666666665,1452.6198813155172
394861,"Milledgeville, GA",GA,1294.2368907245686,1350.0,1279.5299166455422
395020,"Rexburg, ID",ID,1120.7809823417276,1122.6666666666667,1146.1354270901318
394339,"Ashland, OH",OH,788.7995157804573,800.0,842.7259602624925
394571,"Enterprise, AL",AL,1244.5020339041025,1249.702380952381,1248.2879806603278
394717,"Jacksonville, TX",TX,1180.271324778342,1150.0,1135.778718899495
394742,"Kerrville, TX",TX,1871.7011117480254,1866.6666666666667,1849.9953175113203
394604,"Fort Leonard Wood, MO",MO,881.1739548413708,900.0,918.4735275245989
394363,"Bartlesville, OK",OK,1050.6569539890427,1041.4444444444443,1043.2027582775431
394503,"Corsicana, TX",TX,1178.5630248936652,1226.611111111111,1235.6029549058287
395234,"Winona, MN",MN,1040.8189496449077,1150.0,1131.8609297239584
394933,"Oil City, PA",PA,1361.0511544972696,1194.090909090909,1169.5024689645868
394963,"Paris, TX",TX,"",1350.0,1361.9971718254121
395008,"Pullman, WA",WA,"",1579.1666666666667,1473.7334163648434
394567,"Ellensburg, WA",WA,1943.1322387176128,1992.3941798941798,2052.9382670134178
394628,"Gardnerville Ranchos, NV",NV,2886.3822044708413,2980.555555555555,3008.4980572645554
394527,"Del Rio, TX",TX,1489.4757707874553,1437.5,1641.3576028242624
395144,"Tahlequah, OK",OK,971.1510126189357,972.5,1052.7359164862125
753911,"Ozark, AL",AL,1298.14499076877,1111.111111111111,1040.3249616305022
394478,"Clovis, NM",NM,1036.8432894493217,1045.3809523809523,1038.5838225666866
394876,"Montrose, CO",CO,1886.3752562244335,1860.4166666666667,1792.069983507739
394906,"New Castle, IN",IN,777.74513369703,785.0,792.8000411969904
394608,"Fort Polk South, LA",LA,1233.8321706500699,1211.111111111111,1229.757120531289
394919,"Norfolk, NE",NE,1150.7039387084903,1158.25,1175.4989549137156
394437,"Ca-¦on City, CO",CO,1148.4369519422912,1174.0,1207.9244776957134
394391,"Blackfoot, ID",ID,1236.427957706128,1250.0,1259.134254395091
394504,"Cortland, NY",NY,1315.0231572552825,1326.1666666666667,1246.1015671640414
394887,"Mount Sterling, KY",KY,697.9840216336387,675.0,685.138505168977
753916,"Sandpoint, ID",ID,2860.745374450673,2718.3333333333335,2500.5548667918283
395043,"Ruston, LA",LA,1089.7540923992697,1092.4891774891776,1109.4703130266641
394850,"Menomonie, WI",WI,772.1172653151147,762.7777777777778,779.9376014554911
394377,"Bellefontaine, OH",OH,1159.219572658523,1014.0,1051.9099213563038
395037,"Rolla, MO",MO,1045.2717245556541,1100.0,1069.2635064292137
395155,"Thomasville, GA",GA,1154.8200665932507,1200.0,1169.0186882839544
394785,"Lewisburg, PA",PA,1299.535383891311,1323.75,1301.730536919161
394384,"Big Rapids, MI",MI,785.0578899665576,895.0,1082.9793421381228
394616,"Freeport, IL",IL,672.635410251644,673.8888888888888,713.9262181590987
394990,"Ponca City, OK",OK,673.0890755402534,747.5,754.8082892557777
395129,"Stephenville, TX",TX,1596.0946442425607,1597.9166666666665,1555.437842512973
395032,"Rock Springs, WY",WY,"",1107.45,1119.8495182227439
394624,"Gainesville, TX",TX,1350.9771602231558,1432.25,1536.6733728103366
394881,"Moscow, ID",ID,1130.4788978961885,1102.5,1238.3211729770976
394341,"Astoria, OR",OR,1768.146674165551,1784.1666666666667,1789.2331023509066
394409,"Bradford, PA",PA,867.3534613955895,872.5,890.521478111383
395082,"Selinsgrove, PA",PA,949.1509254791087,925.0,""
394354,"Austin, MN",MN,748.2175688521507,750.0,""
394833,"Marshalltown, IA",IA,1072.5018129824794,1112.5,1152.4787960216058
395026,"Riverton, WY",WY,945.7897949847109,955.5,956.367755612891
394894,"Murray, KY",KY,1036.3070097586829,1018.8111111111111,1045.6424572305677
394771,"Laramie, WY",WY,1039.8392592297512,1048.6435185185185,1063.0085872310801
395203,"Warren, PA",PA,511.5955366391858,740.0,1033.4531167585726
394663,"Hannibal, MO",MO,390.2172974668783,850.0,1114.0058998700242
395227,"Williston, ND",ND,963.8875362229743,960.6328494623657,967.1532374325527
394300,"Ada, OK",OK,879.7904173427361,841.6666666666667,820.5859697232114
394507,"Crawfordsville, IN",IN,894.43152579732,874.0,902.0022805720358
394522,"DeRidder, LA",LA,1109.1354735913978,1100.0,1134.4326321400313
394745,"Kill Devil Hills, NC",NC,"","",""
394370,"Bay City, TX",TX,1283.7509448600454,1300.0,1425.333929033566
394617,"Fremont, NE",NE,1021.6754453696043,1047.2222222222222,""
394713,"Jackson, WY",WY,4558.268115229162,7541.666666666667,6545.772309570191
394569,"Emporia, KS",KS,678.2912509969285,734.7222222222223,806.4730962858356
394419,"Brookings, SD",SD,762.7430803052548,756.25,767.3416553795535
394920,"North Platte, NE",NE,664.3892712266519,673.3333333333334,675.8821062918944
394430,"Butte, MT",MT,1099.7018678206623,1056.9444444444446,1086.4302371101278
394414,"Brevard, NC",NC,1913.2761749097729,1925.0,1939.432796305235
394533,"Dickinson, ND",ND,756.0819650382393,818.75,""
753871,"Breckenridge, CO",CO,3728.663022826883,3766.319444444445,3836.996120487024
394751,"Kirksville, MO",MO,637.7221772364767,642.0833333333334,639.8531612627096
394864,"Mineral Wells, TX",TX,"",1500.0,1581.2581513196396
753926,"Weatherford, OK",OK,866.0102660815362,862.5,893.7519195475223
394846,"McPherson, KS",KS,"",850.0,863.4618922848218
394892,"Mountain Home, ID",ID,1401.7340666087214,1405.0,1490.2284809598143
395100,"Silver City, NM",NM,802.4085406198889,750.0,776.6421022779982
394615,"Fredericksburg, TX",TX,1518.6531654761175,1500.0,1455.002317623975
753923,"The Dalles, OR",OR,1644.172968386061,1710.0,1863.5311350425495
394643,"Great Bend, KS",KS,645.219034108709,625.0,633.5585027768965
753921,"Steamboat Springs, CO",CO,3338.9835161426276,3387.25,3244.0250168847224
394322,"Altus, OK",OK,810.6064728549965,750.0,821.6496848134784
394687,"Hood River, OR",OR,2573.5512065636462,2575.0,2617.1673536337203
394718,"Jamestown, ND",ND,729.4492765994648,771.0,795.6465860009253
394330,"Andrews, TX",TX,"",962.0,1019.826673913538
394996,"Portales, NM",NM,832.4213108794763,850.0,840.2762918677372
